EYFP	mKate
1086.300049	2425.139893
9526.799805	23247.81055
1111.800049	559.710022
467.5	345.869995
1195.950073	1475.819946
1535.100098	3623.939941
20457.80078	24340.5
1637.950073	962.280029
49.300003	17.01
12.75	20.25
10908.90039	8255.520508
39.950001	39.689999
548.25	347.48999
18.700001	29.16
20.400002	11.34
17	17.01
14177.15039	31349.42969
1937.150024	898.289978
21.25	2.43
3259.75	9924.929688
55.25	16.200001
11357.7002	26969.75977
22.950001	7.29
6.8	12.15
4725.149902	5244.75
1997.5	5810.939941
29.75	20.25
5116.149902	1132.380005
19.550001	16.200001
23.800001	34.830002
8.5	4.86
62.900002	63.18
8.5	17.01
4914.700195	1710.719971
11.900001	10.53
669.800049	1726.920044
109.650002	28.35
153.850006	115.830002
11.05	10.53
6903.700195	15567.38965
10920.80078	10095.03027
350.200012	140.940002
113.050003	57.509998
7899.900391	12952.70996
717.400024	1517.940063
22.1	21.059999
327.25	286.73999
119	117.449997
28.050001	11.34
831.300049	1152.630005
2776.100098	5607.629883
3846.25	4587.839844
6332.5	6273.450195
2360.449951	2814.75
81.600006	83.43
1734.850098	1781.190063
4282.300293	6006.149902
903.550049	530.549988
11729.15039	35420.48828
555.900024	259.200012
1611.600098	2110.050049
66.300003	26.73
35.700001	34.02
515.950012	665.01001
10.200001	24.299999
14326.75	18337.58984
13.6	9.72
17	14.58
266.899994	203.309998
4660.550293	6580.439941
22.1	27.540001
3.4	22.68
50.150002	25.110001
248.200012	76.139999
2460.75	2625.209961
9.35	22.68
1.7	14.58
8.5	16.200001
43.350002	25.92
10.200001	12.15
0.85	6.48
13390.05078	1518.75
1875.100098	1696.949951
1486.650024	5000.129883
232.900009	85.050003
5650.800293	10986.03027
386.75	514.349976
11.900001	21.059999
2946.100098	4863.240234
2278.850098	1773.089966
18.700001	21.059999
11.05	6.48
2703	4629.959961
6.8	5.67
5.1	18.629999
38.25	17.01
28.050001	25.110001
18.700001	38.07
9.35	17.01
25.5	4.86
19.550001	17.01
9.35	3.24
8284.950195	7680.419922
9.35	3.24
2990.300049	7948.529785
1986.450073	961.470032
31.450001	4.05
16.15	33.209999
807.5	434.160004
36.549999	34.02
3756.150146	3926.070068
9345.75	4022.459961
43.350002	34.830002
3867.5	4894.02002
2317.949951	2993.76001
1052.300049	725.76001
13.6	11.34
29518.80078	55608.92969
2.55	16.200001
13.6	0.81
161.5	15.39
17	28.35
162.350006	80.190002
17.85	19.440001
8813.650391	13428.99023
3149.25	1915.650024
16.15	24.299999
745.450012	1193.940063
2.55	3.24
33.150002	9.72
3814.800049	3923.639893
27.200001	61.560001
2.55	1.62
9051.650391	16029.08984
136.850006	123.120003
1297.950073	1753.650024
26.35	8.1
2875.550049	4654.260254
31.450001	34.02
146.199997	85.860001
90.950005	50.220001
8.5	25.92
91.800003	46.98
12640.35059	14498.19043
0.85	31.59
25.5	16.200001
32.299999	9.72
9.35	12.15
4086.800049	4249.260254
1224	1133.190063
373.150024	537.840027
11696	19554.21094
1629.450073	1834.650024
5194.350098	6098.490234
10.200001	6.48
789.650024	1722.060059
2157.300049	760.590027
1133.050049	922.590027
109.650002	16.200001
14.450001	20.25
266.050018	187.919998
18.700001	12.96
28.050001	34.830002
244.800003	25.92
29.75	28.35
13.6	32.400002
23.800001	20.25
392.700012	274.589996
62.900002	13.77
17.85	21.059999
28.900002	12.15
34.850002	14.58
44.200001	34.830002
10.200001	6.48
0.85	5.67
594.150024	584.01001
32.299999	22.68
18.700001	31.59
36.549999	4.86
17	1.62
22.1	21.870001
28.050001	4.86
22.950001	25.110001
3065.100098	2534.48999
23.800001	9.72
2674.100098	2026.619995
17.85	31.59
16.15	14.58
5.1	12.96
4.25	14.58
1359.150024	1651.589966
11.900001	8.91
57.800003	59.939999
5.95	15.39
13.6	14.58
102	34.830002
6.8	20.25
1456.050049	3119.310059
7.65	42.93
93.5	54.27
1896.350098	4141.529785
20.400002	29.969999
42.5	10.53
521.900024	357.209991
33.150002	14.58
12.75	7.29
4.25	25.92
1.7	25.110001
1685.550049	2876.310059
20.400002	21.059999
1329.400024	2025.810059
686.800049	621.27002
39.950001	23.49
2969.050049	4432.319824
131.75	17.82
49.300003	19.440001
17	28.35
3.4	4.05
7561.600098	20067.75
17.85	24.299999
191.25	377.459991
834.700012	1326.780029
78007.05469	35424.53906
8.5	21.870001
25.5	12.15
8299.400391	4925.609863
3111.850098	1198.800049
5.1	20.25
524.450012	140.130005
61.200001	12.96
98.600006	17.01
5.1	5.67
48.450001	19.440001
0.85	17.01
77.349998	41.310001
925.650024	1735.829956
37.400002	12.15
28.050001	34.830002
3014.950195	4804.109863
508.300018	986.580017
4.25	10.53
10.200001	8.1
13.6	7.29
23.800001	39.689999
4220.25	5018.760254
5122.950195	12481.29004
31.450001	26.73
19.550001	11.34
6873.100098	16365.24023
4412.350098	12247.2002
309.399994	147.419998
326.400024	1029.51001
34	5.67
22.950001	5.67
15.3	4.86
527	364.5
2082.5	3492.719971
1343.850098	450.360016
1488.350098	3996.540039
10.200001	14.58
26.35	8.91
14.450001	22.68
8.5	11.34
2821.150146	1808.72998
14.450001	1.62
27.200001	28.35
34	1.62
21.25	17.01
3436.550049	2562.840088
93.5	20.25
1244.400024	1557.630005
5160.350098	5096.52002
3395.75	2603.340088
25.5	27.540001
12.75	6.48
351.050018	412.290009
5.95	12.96
1.7	17.82
22.1	8.91
307.700012	69.660004
27.200001	3.24
5839.5	10009.16992
4105.5	7497.359863
4718.350098	5092.470215
1690.650024	887.76001
17	1.62
157.25	333.720001
4.25	4.05
289.850006	250.289993
1.7	14.58
19.550001	9.72
1626.900024	347.48999
12024.10059	21098.88086
1489.200073	1387.530029
129.199997	4.86
12.75	0.81
8102.200195	15219.08984
37.400002	15.39
385.050018	153.089996
1207	1287.089966
91.800003	38.07
107.950005	45.360001
2667.300049	4005.449951
8.5	8.91
8.5	4.05
60.350002	25.110001
29.75	19.440001
324.700012	433.350006
965.600037	399.329987
9.35	4.05
3944.850098	2483.459961
1574.200073	621.27002
1802	2176.469971
68	39.689999
23.800001	4.86
494.700012	933.119995
29.75	25.92
652.800049	525.690002
1780.75	486.809998
40.800003	21.870001
1.7	15.39
17.85	25.110001
4769.350098	13275.90039
361.25	457.649994
1725.5	722.52002
18.700001	21.870001
8162.550293	10953.62988
18.700001	30.780001
167.450012	49.41
17	16.200001
25.5	21.059999
45.900002	8.1
14.450001	30.780001
60840.45313	45674.28125
14.450001	5.67
628.150024	136.889999
29.75	11.34
1202.75	2184.570068
263.5	653.669983
296.649994	78.57
1486.650024	2345.76001
1773.100098	1317.869995
17	19.440001
8.5	9.72
44.200001	5.67
2133.5	2542.590088
2960.550049	8114.580078
22.1	17.82
1881.050049	2239.649902
9.35	15.39
893.350037	1896.209961
29721.10156	24653.16016
2813.5	4630.77002
142.800003	89.910004
1505.350098	1586.790039
4520.300293	5690.25
14151.65039	22363.29102
3607.400146	5269.859863
131.75	13.77
243.100006	518.400024
393.550018	605.880005
616.25	848.880005
10.200001	4.05
236.300003	256.769989
29.75	3.24
17.85	12.96
2057.850098	3393.090088
31.450001	19.440001
141.100006	89.910004
3632.050049	4392.629883
6919	3877.469971
10.200001	23.49
28.900002	5.67
13.6	0.81
124.950005	27.540001
545.700012	40.5
34	15.39
230.350006	109.349998
11.05	26.73
258.399994	797.849976
11.05	18.629999
46.75	34.02
9.35	7.29
3519.850098	4959.629883
7729.900391	13999.23047
24.650002	3.24
62.050003	2.43
368.050018	130.410004
14749.2002	21783.33008
15800.65039	19710.54102
6.8	21.059999
17.85	3.24
1018.300049	497.339996
122.400002	119.879997
31541.80078	16322.30957
5.95	17.01
3.4	10.53
16.15	13.77
13600.85059	37253.51953
28.900002	7.29
3732.350098	5994.810059
12.75	17.01
10.200001	42.93
20.400002	24.299999
4.25	7.29
15.3	33.209999
46.75	34.02
311.950012	452.790009
14599.60059	20173.85938
3237.650146	2230.73999
16233.30078	23576.66992
2334.949951	945.27002
135.150009	28.35
12.75	16.200001
12610.60059	33795.62891
10.200001	4.05
5472.300293	7410.689941
1785	2935.439941
33417.75	62243.64063
989.400024	1010.070007
583.100037	309.420013
10.200001	8.1
417.350006	93.959999
27.200001	42.93
35.700001	36.450001
11.900001	17.01
87.550003	42.119999
10890.2002	23592.06055
1868.300049	1057.050049
3.4	14.58
4.25	20.25
10.200001	19.440001
302.600006	249.479996
6854.400391	17529.21094
899.300049	955.799988
4920.649902	4660.740234
17.85	11.34
2268.650146	2883.600098
10309.65039	19712.9707
17	21.870001
15.3	31.59
17	28.35
16169.55078	28043.82031
34.850002	15.39
1836.850098	3227.040039
18.700001	1.62
46.75	43.740002
11.900001	14.58
5.95	7.29
2124.150146	476.279999
1075.25	468.179993
2827.100098	6650.100098
13092.55078	31356.7207
2437.800049	4868.100098
935.850037	602.640015
4587.450195	4706.100098
2326.449951	1504.170044
342.550018	124.739998
468.350006	703.080017
11.900001	2.43
1.7	15.39
29.75	38.880001
20.400002	47.790001
7.65	36.450001
32.299999	9.72
2109.699951	3149.280029
12.75	7.29
3.4	11.34
1187.450073	1308.959961
1098.200073	3674.159912
6.8	25.92
7.65	15.39
2386.800049	3378.51001
12.75	23.49
5.95	24.299999
32.299999	22.68
5.1	29.969999
2141.150146	3986.01001
4894.300293	8266.049805
6590.900391	14664.24023
21.25	23.49
1488.350098	1153.440063
267.75	843.210022
154.699997	75.330002
16.15	15.39
125.800003	37.259998
3.4	3.24
16312.35059	44025.92969
3979.700195	5096.52002
100.300003	38.07
8.5	12.15
11929.75	20122.01953
15209.90039	37665
29.75	29.969999
32547.35156	55288.98047
2522.800049	1779.569946
29.75	8.91
5.95	11.34
370.600006	1129.140015
4112.300293	4053.23999
15132.55078	20167.38086
7144.25	7620.47998
157.25	46.98
87.550003	79.379997
363.800018	53.459999
8.5	0.81
48.450001	5.67
1.7	12.15
19.550001	23.49
298.350006	54.27
5561.550293	5452.109863
34.850002	24.299999
221	126.360001
29.75	35.639999
3127.150146	5166.990234
1374.450073	3858.840088
2.55	20.25
39.950001	19.440001
2925.700195	4764.419922
558.450012	442.26001
31.450001	0.81
3073.600098	12254.49023
15.3	5.67
27.200001	29.969999
15.3	19.440001
90.100006	29.16
44.200001	20.25
2.55	25.110001
5673.75	10491.92969
19.550001	19.440001
34	12.15
485.350006	121.5
10594.40039	13522.13965
100.300003	33.209999
852.550049	601.02002
11.900001	7.29
3.4	42.93
3122.050049	4925.609863
2258.449951	2321.459961
36.549999	21.059999
18.700001	42.119999
26.35	26.73
22.950001	30.780001
25.5	44.549999
16.15	40.5
18.700001	10.53
1649.850098	5080.319824
56.950001	4.05
425	460.079987
1721.25	660.960022
71.400002	2.43
43.350002	6.48
17	1.62
157.25	75.330002
3.4	1.62
9328.75	23757.30078
5458.700195	3927.689941
11.900001	17.01
276.25	154.710007
79.050003	41.310001
5904.950195	11983.13965
79.900002	12.15
338.300018	362.880005
6804.25	3468.419922
2187.900146	1478.25
144.5	51.84
2681.75	4267.890137
7845.5	6881.760254
42.5	34.830002
6270.450195	16686.81055
119.850006	126.360001
28.900002	75.330002
853.400024	962.280029
10.200001	3.24
27.200001	3.24
3130.550049	2114.909912
32.299999	12.96
587.350037	1909.97998
1079.5	1163.969971
23.800001	25.110001
56.100002	28.35
19451.40039	26954.36914
744.600037	1691.280029
4065.550049	4992.029785
17161.5	14673.95996
7569.25	21411.54102
3207.050049	8439.389648
61.200001	7.29
9.35	12.15
67.150002	15.39
94.350006	11.34
1.7	8.1
3887.900146	8496.900391
6836.550293	11611.34961
54.400002	25.110001
3114.400146	5409.990234
10241.65039	4587.839844
3348.150146	3252.149902
588.200012	386.369995
6.8	10.53
36.549999	29.16
2691.100098	4772.52002
59.5	25.92
3.4	4.05
11.05	7.29
1507.900024	1816.829956
20.400002	14.58
8.5	29.969999
2277.150146	4165.02002
1773.100098	3642.570068
31.450001	2.43
5463.800293	11854.34961
16309.80078	10533.24023
16.15	30.780001
2.55	23.49
14.450001	18.629999
1003.850037	1033.560059
1752.700073	2140.830078
823.650024	886.950012
17.85	12.96
427.550018	407.429993
28413.80078	24565.67969
3822.450195	5389.740234
39230.90234	10056.15039
464.950012	1101.599976
3.4	7.29
2111.400146	3858.840088
501.5	463.320007
26.35	19.440001
928.200012	977.669983
1021.700012	720.090027
1322.600098	1621.619995
107.950005	32.400002
712.300049	580.77002
1547.850098	4280.040039
113.900002	77.760002
9326.200195	6034.5
218.450012	39.689999
3404.25	3556.709961
164.050003	34.830002
633.25	1421.550049
2581.449951	3372.840088
24881.20117	4254.930176
4.25	7.29
1929.5	1510.650024
1212.950073	534.599976
7.65	25.92
34	24.299999
114.75	45.360001
3978.850098	7149.870117
1684.700073	418.769989
1258	724.140015
17.85	26.73
10.200001	17.01
13634	47188.17188
11.900001	19.440001
24519.95117	58993.92188
27.200001	21.059999
3.4	25.92
1.7	17.82
19969.05078	45257.12891
2038.300049	1203.660034
6.8	4.86
2102.050049	4381.290039
35.700001	29.969999
23.800001	16.200001
11326.25	30777.57031
998.75	281.070007
3942.300049	2975.939941
22.1	8.1
2617.150146	2299.590088
5.1	17.01
9.35	24.299999
20.400002	27.540001
1415.25	260.01001
20.400002	12.15
3320.100098	4518.990234
1431.400024	2650.320068
7740.100098	4011.929932
3.4	6.48
1695.75	2754.810059
1081.200073	1752.839966
15.3	8.1
22.1	5.67
2920.600098	9666.540039
5180.75	5085.990234
10218.7002	29873.60938
13.6	8.91
182.75	338.579987
130.900009	79.379997
5708.600098	6084.720215
56.100002	29.16
6.8	8.1
48.450001	26.73
2890	4361.850098
5940.650391	10478.96973
47.600002	17.82
12806.9502	20687.40039
2.55	2.43
27.200001	13.77
45.900002	60.75
21.25	17.01
1344.700073	1826.550049
21.25	25.92
39.100002	20.25
5354.150391	11448.54004
12372.60059	34770.87109
61873.20313	67545.09375
3.4	9.72
2.55	0.81
779.450012	579.150024
515.950012	2.43
838.950012	366.119995
443.700012	1511.459961
23.800001	29.16
3225.75	5259.330078
5.95	56.700001
13.6	5.67
23.800001	5.67
28.900002	11.34
20.400002	7.29
4.25	25.92
215.900009	179.009995
702.950012	365.309998
1574.200073	3073.949951
317.050018	310.230011
340.850006	107.730003
27.200001	25.110001
50.150002	44.549999
34.850002	11.34
14498.4502	4382.910156
20.400002	32.400002
1604.800049	637.470032
617.950012	367.73999
92.650002	89.910004
4.25	23.49
238	61.560001
1406.75	1862.190063
2.55	4.86
1643.050049	1918.079956
6511.850098	8778.780273
11.900001	9.72
1130.5	1786.050049
10.200001	7.29
32.299999	7.29
19.550001	23.49
113.900002	51.84
19.550001	21.870001
8107.300293	13259.7002
50.150002	15.39
655.350037	345.059998
189.550003	71.279999
11673.05078	29616.83984
16.15	22.68
55.25	16.200001
11.05	11.34
2203.199951	3530.790039
2.55	12.96
3640.550049	4771.709961
20.400002	19.440001
22.950001	14.58
284.75	517.590027
103.700005	73.709999
19650.30078	16086.59961
323	208.169998
6934.300293	5729.939941
5.95	6.48
872.100037	628.559998
17	19.440001
8.5	37.259998
79.900002	4.05
6959.800293	8854.919922
374	85.050003
402.900024	317.519989
96.050003	4.05
1278.400024	464.130005
3228.300049	3396.330078
7233.5	18352.98047
4465.050293	6438.689941
58.650002	8.91
17.85	12.96
12500.10059	22617.63086
647.700012	299.700012
9280.299805	12934.88965
1426.300049	1663.73999
0.85	4.05
1280.099976	2105.189941
105.400002	42.119999
1198.5	306.98999
402.050018	567.809998
22.1	26.73
6480.400391	7696.620117
4416.600098	2994.570068
39.100002	17.01
24321.05078	55093.76953
36.549999	18.629999
45.900002	29.969999
51.850002	43.740002
35.700001	4.86
4.25	17.01
372.300018	94.769997
7.65	22.68
5186.700195	4403.160156
1817.300049	1773.900024
24.650002	8.1
34.850002	30.780001
3101.650146	1989.359985
53.550003	20.25
11.900001	15.39
19.550001	6.48
6576.450195	7490.069824
69.700005	4.05
1134.75	260.820007
9.35	12.15
28.900002	21.870001
153	19.440001
2186.199951	1854.089966
24.650002	38.880001
30.6	0.81
12.75	2.43
174.25	238.139999
156.400009	200.070007
2583.150146	3263.48999
1.7	4.05
29.75	18.629999
14.450001	29.16
5.1	27.540001
26.35	4.86
74.800003	25.110001
2661.350098	5797.97998
1379.550049	890.190002
4516.899902	3727.620117
493.850006	438.209991
4418.300293	9200.790039
6.8	4.05
1232.5	1511.459961
13775.10059	25821.17969
1348.100098	352.350006
12.75	13.77
43.350002	24.299999
127.5	24.299999
835.550049	1558.440063
374.850006	412.290009
10.200001	2.43
15.3	26.73
2.55	17.01
5.95	12.15
471.75	621.27002
551.650024	166.050003
18263.95117	33634.44141
2289.050049	1906.73999
1411	1032.75
22.1	7.29
20.400002	8.91
724.200012	967.950012
36.549999	25.92
45224.25	57897.98828
692.75	184.680008
199.75	54.27
17	8.1
17.85	17.01
7.65	8.91
17.85	0.81
1389.75	1864.619995
113.050003	68.849998
11.900001	4.05
335.75	184.680008
4523.700195	9322.290039
3652.450195	3934.97998
1297.950073	1001.159973
63.75	56.700001
2143.699951	854.549988
4.25	22.68
193.800003	93.150002
64.599998	2.43
672.350037	590.48999
12.75	7.29
2131.800049	3448.97998
34	6.48
210.800003	22.68
574.600037	504.630005
34607.75	10167.12012
44.200001	15.39
33.150002	2.43
567.799988	188.729996
407.150024	81
283.899994	355.589996
5.1	28.35
22.1	20.25
2756.550049	3828.870117
993.650024	581.580017
18401.65039	25280.09961
5508.850098	13629.87012
5090.649902	4723.109863
35.700001	14.58
210.800003	91.529999
5569.200195	5284.439941
3003.900146	2293.919922
32.299999	29.969999
22.950001	21.870001
22.950001	21.059999
5343.950195	4532.760254
39.950001	11.34
5445.100098	6830.72998
2731.900146	1927.800049
42.5	20.25
0.85	15.39
203.150009	266.48999
5306.550293	1189.079956
3969.5	8492.849609
1652.400024	2375.72998
36.549999	17.01
20.400002	20.25
2266.100098	2991.330078
40.800003	9.72
1523.200073	2032.290039
24.650002	36.450001
202.300003	29.16
56.100002	34.830002
35.700001	34.02
22.1	29.969999
11.05	15.39
19225.30078	23562.08984
4117.399902	7716.870117
223.550003	42.119999
221.850006	539.460022
405.450012	245.430008
219.300003	623.700012
515.950012	378.269989
2703	5222.879883
14988.90039	40598.01172
3303.950195	1769.040039
6423.450195	10691.19043
7573.5	8640.270508
62.900002	10.53
2670.700195	4461.47998
165.75	102.870003
5399.200195	9570.959961
355.300018	410.670013
100.300003	34.830002
441.150024	303.75
3.4	18.629999
544.850037	361.26001
39.100002	21.059999
2874.700195	3492.719971
4051.100098	4812.209961
35564.85156	12312.80957
17.85	17.82
510	622.080017
2873.850098	620.460022
90.100006	42.93
46.75	31.59
39.100002	3.24
45.900002	3.24
9650.049805	18078.39063
12.75	11.34
4585.75	16974.35938
16.15	2.43
20.400002	15.39
580.549988	542.700012
3887.900146	10836.17969
17	0.81
1120.300049	875.609985
11.900001	8.1
11627.15039	19718.64063
4745.550293	13309.91992
72.25	25.110001
12.75	1.62
462.400024	145.800003
1084.599976	380.700012
29.75	12.96
8369.100586	9777.509766
1204.450073	1030.319946
15.3	1.62
1046.349976	647.190002
5.1	31.59
32.299999	17.82
59.5	57.509998
1.7	7.29
0.85	15.39
123.25	34.830002
486.200012	717.659973
29.75	4.86
5675.450195	10770.57031
12.75	12.15
55.25	15.39
45.050003	7.29
1779.050049	808.380005
5.1	8.91
224.400009	193.589996
101.150002	45.360001
739.5	1530.089966
22.950001	25.92
6816.150391	5716.97998
16.15	15.39
2992	1938.329956
10.200001	7.29
36.549999	12.15
23.800001	17.01
24.650002	29.969999
3.4	19.440001
0.85	30.780001
28.900002	12.96
3993.300049	6622.560059
3.4	1.62
4882.399902	8025.47998
6834.850098	6638.760254
13.6	21.059999
530.400024	396.089996
18.700001	28.35
2759.100098	2949.209961
3156.900146	2367.630127
20.400002	38.880001
5.95	38.07
8.5	31.59
191.25	68.040001
1943.100098	4927.22998
5.95	15.39
2027.25	3082.050049
11.05	25.92
21.25	38.07
66.300003	28.35
3469.700195	1617.569946
1501.100098	1394.819946
11350.05078	20877.75
75.650002	69.660004
16.15	29.969999
20.400002	8.1
668.100037	555.659973
5705.200195	6879.330078
6012.050293	11287.34961
4770.200195	3755.159912
3882.800049	1811.969971
18615.84961	20817
7106.850098	9766.980469
117.300003	27.540001
3633.75	3693.600098
15.3	19.440001
11954.40039	26702.46094
981.75	3343.679932
12038.55078	15593.30957
1238.450073	1127.52002
36.549999	16.200001
21.25	9.72
1793.5	6352.02002
11.900001	17.82
5177.350098	6472.709961
6.8	13.77
14.450001	18.629999
517.650024	85.050003
123.25	45.360001
10.200001	31.59
9.35	3.24
29.75	11.34
31.450001	28.35
4577.25	3843.449951
1274.150024	1850.040039
34	24.299999
19.550001	28.35
14.450001	31.59
5485.050293	4960.439941
84.150002	96.389999
383.350006	234.089996
5083.850098	5161.319824
9375.5	19402.74023
5717.100098	14031.62988
65.450005	14.58
1848.75	2868.209961
15.3	34.830002
2731.050049	2986.469971
32.299999	4.86
1695.75	2366.01001
1940.550049	1767.420044
1895.5	1752.839966
3609.950195	4189.319824
4306.100098	3346.110107
42.5	17.01
107.100006	13.77
81.600006	9.72
1513	1901.069946
1164.5	746.01001
1332.800049	1521.180054
708.900024	405
4.25	38.07
2268.650146	3652.290039
17.85	20.25
330.650024	352.350006
224.400009	81
1585.25	2290.679932
9.35	21.870001
511.700012	972
31.450001	20.25
138.550003	352.350006
1183.200073	1574.640015
2.55	25.92
59.5	42.93
191.25	76.949997
115.600006	83.43
6925.800293	5725.890137
3.4	1.62
3.4	6.48
28.050001	21.059999
22.1	17.82
318.75	335.339996
1346.400024	447.119995
2.55	8.1
10.200001	42.119999
2360.449951	3370.409912
22.950001	39.689999
1573.350098	2916.810059
17.85	36.450001
43.350002	46.98
9.35	7.29
2.55	2.43
1383.800049	132.029999
58.650002	6.48
10.200001	12.15
9.35	10.53
22.950001	5.67
38.25	30.780001
3026	5145.930176
30.6	7.29
9579.5	20139.0293
39.100002	51.029999
36.549999	9.72
3152.650146	3073.949951
2188.75	3018.060059
2012.800049	4597.560059
10273.9502	23899.05078
87.550003	69.660004
7652.550293	8336.520508
8466	16826.93945
705.5	1724.48999
25.5	15.39
38.25	14.58
14.450001	32.400002
136.850006	92.340004
220.150009	326.429993
237.150009	132.839996
19.550001	0.81
1265.650024	3124.169922
28.050001	7.29
3741.700195	11086.46973
4.25	16.200001
7214.800293	12424.58984
22.950001	4.86
22.950001	22.68
5.1	12.96
10923.35059	4560.299805
8.5	20.25
15469.15039	19589.04102
34.850002	7.29
5120.399902	7447.950195
203.150009	243.809998
34.850002	43.740002
18.700001	12.96
23.800001	29.969999
1.7	10.53
7788.550293	11784.69043
43.350002	26.73
1421.200073	1261.170044
21.25	42.119999
309.399994	465.75
836.400024	1990.170044
90.950005	45.360001
1.7	23.49
11.900001	19.440001
7286.200195	8306.549805
1245.25	2417.850098
851.700012	426.869995
11.900001	17.82
112.200005	12.15
1649.850098	2732.130127
1437.350098	425.25
198.050003	113.400002
2545.75	2371.679932
6329.100098	1965.869995
4.25	26.73
78.200005	31.59
16.15	3.24
32.299999	9.72
45.050003	24.299999
22.950001	15.39
84.150002	81
16.15	19.440001
26.35	11.34
13.6	6.48
3492.650146	8722.080078
140.25	46.170002
8955.600586	22006.08008
18.700001	37.259998
5.1	6.48
11338.15039	20150.36914
746.300049	370.980011
11.900001	9.72
37.400002	14.58
770.100037	862.650024
5.95	9.72
10.200001	6.48
1493.450073	760.590027
2255.050049	2579.040039
36.549999	8.91
2419.949951	2404.889893
391	238.139999
76.5	43.740002
16.15	18.629999
676.600037	644.76001
18.700001	12.96
108.800003	47.790001
15.3	20.25
4252.550293	7838.370117
2598.449951	5709.689941
17	5.67
7985.75	23127.92969
3.4	4.05
169.150009	78.57
11424.85059	10796.49023
5.1	17.01
17.85	10.53
30.6	22.68
107.950005	105.300003
49.300003	8.1
10704.05078	10312.11035
19.550001	21.059999
5.1	21.059999
1125.400024	1084.589966
1.7	7.29
6390.300293	14469.03027
8454.950195	8053.02002
673.200012	865.080017
4385.149902	6827.490234
17976.65039	11224.98047
282.200012	23.49
52.700001	64.800003
1539.350098	754.919983
1544.450073	1179.359985
1331.950073	1439.369995
23.800001	5.67
4.25	5.67
4.25	7.29
36.549999	5.67
4.25	4.86
642.600037	913.679993
200.600006	127.169998
14.450001	0.81
62.050003	16.200001
3330.300049	2698.919922
6.8	8.91
97.75	29.16
85.850006	72.900002
722.5	854.549988
1.7	18.629999
522.75	585.630005
28.900002	29.16
36.549999	9.72
21.25	9.72
19.550001	25.110001
76.5	249.479996
49.300003	28.35
926.5	190.350006
4562.800293	6996.779785
5422.150391	5171.850098
11133.30078	23794.56055
8435.400391	15329.25
149.600006	25.92
159.800003	226.800003
25.5	0.81
117.300003	14.58
3135.650146	2452.679932
1857.25	2476.97998
25.5	21.059999
15.3	31.59
1513	1229.579956
17	21.059999
4047.700195	3747.060059
2326.449951	671.48999
81.600006	30.780001
34	33.209999
1709.350098	4186.890137
34.850002	0.81
1263.099976	1270.890015
49.300003	29.16
28.050001	23.49
40243.25	43385.21875
67.150002	64.800003
6703.100098	18776.60938
11888.10059	18286.56055
16.15	51.029999
4.25	24.299999
872.950012	856.169983
2.55	12.15
27.200001	12.96
138.550003	157.949997
8260.299805	16281
2271.199951	1873.530029
413.100006	39.689999
9.35	10.53
4.25	17.01
1826.650024	2950.02002
2159.850098	1754.459961
677.450012	597.780029
1109.25	1214.190063
26.35	31.59
59.5	15.39
5.95	4.86
4431.050293	6493.77002
139.400009	187.919998
11.900001	4.86
22.1	17.01
45.900002	12.15
340	204.930008
62.050003	7.29
9.35	29.16
363.800018	711.98999
504.050018	475.470001
892.5	517.590027
14.450001	1.62
912.900024	269.730011
34	37.259998
201.450012	168.479996
13.6	28.35
464.100006	625.320007
614.549988	179.820007
14.450001	22.68
10.200001	4.05
15.3	11.34
8680.200195	14659.37988
58203.75	17091.81055
3164.550049	3001.050049
384.200012	58.32
1170.450073	486.809998
193.800003	109.349998
3194.300049	2330.370117
956.25	1115.369995
4913.850098	12345.20996
935	320.76001
16.15	30.780001
25.5	9.72
2232.100098	720.900024
477.700012	731.429993
2942.700195	6566.669922
2406.350098	2435.669922
45.900002	19.440001
62.050003	7.29
5.1	6.48
7051.600098	5213.160156
305.149994	137.699997
0.85	7.29
3.4	33.209999
14.450001	42.119999
600.950012	404.190002
1100.75	2618.72998
153	99.629997
19.550001	19.440001
15.3	9.72
1707.650024	1965.869995
479.400024	346.679993
118.150002	54.27
2166.650146	1421.550049
39.950001	18.629999
22.950001	34.830002
0.85	29.16
15.3	3.24
1694.900024	1756.890015
606.900024	562.950012
39.100002	8.91
30.6	1.62
1433.950073	2279.340088
158.949997	39.689999
17	34.02
1742.5	2856.060059
316.200012	46.170002
4.25	12.15
19.550001	14.58
62.900002	44.549999
5060.899902	5672.430176
2274.600098	5729.129883
52.700001	27.540001
33.150002	15.39
3513.050049	6350.399902
29.75	8.1
32.299999	13.77
22.1	10.53
1747.600098	672.299988
29.75	15.39
238.850006	81.809998
27.200001	14.58
18.700001	12.96
943.5	221.130005
9.35	13.77
680	259.200012
486.200012	178.199997
806.650024	463.320007
8174.450195	10363.9502
3252.950195	3260.25
5499.5	8133.209961
142.800003	45.360001
2505.800049	1393.199951
202.300003	107.730003
5628.700195	7623.720215
1017.450012	2413.800049
39.100002	17.01
23.800001	13.77
637.5	380.700012
19.550001	29.969999
397.800018	281.070007
38.25	29.16
260.950012	221.940002
679.150024	1325.160034
3568.300049	13580.45996
5.1	1.62
1419.5	801.900024
24.650002	38.07
64.599998	4.86
1802	2942.72998
13632.30078	12632.75977
646	586.440002
9.35	12.15
1.7	17.82
60.350002	13.77
441.150024	94.769997
259.25	218.699997
1705.100098	2337.659912
18.700001	15.39
11.900001	8.91
