EYFP	mKate
12521.35059	5768.010254
71.400002	20.25
49.300003	41.310001
1324.300049	81
1.7	3.24
14995.7002	4794.390137
125733.7031	89312.21875
4531.350098	1202.849976
1.7	9.72
115715.6016	62952.39063
447.950012	15.39
51027.20313	16425.17969
16050.55078	4288.140137
22.1	16.200001
195.5	38.07
14823.15039	7793.010254
10163.4502	1558.440063
124.950005	12.96
18637.09961	5394.600098
18.700001	9.72
11.900001	5.67
913.75	15.39
141.100006	8.1
386.75	59.130001
644.299988	25.92
26804.75	9398.429688
79173.25	26828.00977
18.700001	23.49
5159.5	1334.069946
9.35	12.15
13384.10059	3372.840088
49654.45313	14345.09961
116733.9063	43060.41016
7765.600098	1071.630005
50.150002	36.450001
85439.45313	26657.91016
5082.149902	1211.76001
3526.650146	1565.72998
22.1	23.49
23.800001	11.34
36242.30078	6140.609863
14.450001	5.67
45891.5	14897.52051
1765.450073	542.700012
2816.050049	522.450012
32742	5883.839844
11866	1994.219971
1.7	1.62
742.050049	152.279999
12.75	13.77
264.350006	59.130001
13.6	20.25
27.200001	25.92
7506.350098	2314.169922
2897.650146	273.779999
255	12.15
4600.200195	1336.5
49.300003	42.93
334.050018	12.96
38.25	9.72
11.900001	10.53
1394.850098	464.130005
260.950012	42.93
31.450001	16.200001
22439.15039	5860.350098
5233.450195	859.409973
11.05	12.96
272	34.02
55402.15234	20311.56055
11385.75	2466.449951
15147	8233.650391
6306.150391	510.299988
3776.550049	708.75
22.950001	46.98
936.700012	85.050003
17459	3629.610107
1791.800049	146.610001
694.450012	60.75
2529.600098	502.200012
206.550003	42.119999
20024.30078	3550.22998
48695.65234	26558.2793
19.550001	4.05
18518.09961	2574.98999
23.800001	25.110001
5.1	12.96
16.15	23.49
120745.9063	28397.79102
50419.45313	12309.57031
2297.550049	209.789993
541.450012	54.27
12.75	8.1
79212.35156	36621.71875
62544.70313	15382.70996
149.600006	26.73
1675.350098	183.059998
27.200001	10.53
97754.25	25807.41016
22.1	12.15
72661.39844	32972.67188
1075.25	50.220001
2.55	16.200001
26.35	29.16
4942.75	286.73999
7382.25	1473.390015
45005.80078	9846.360352
106158.2031	53588.78906
82831.64844	26028.54102
20715.34961	4578.930176
1983.050049	148.229996
22678	4152.060059
63.75	21.059999
27.200001	29.16
22.1	3.24
3.4	35.639999
64972.30078	22734.26953
2.55	15.39
5.95	25.92
5.95	3.24
25320.65039	7207.379883
43488.55078	13800.78027
38957.19922	10673.37012
1209.550049	114.209999
13.6	29.969999
93.5	4.05
167.450012	36.450001
43.350002	27.540001
1310.700073	106.919998
8.5	1.62
34	6.48
45.050003	51.029999
102583.1016	43105.76953
3.4	11.34
25.5	16.200001
11.900001	29.969999
38.25	25.92
47.600002	13.77
28.050001	27.540001
9512.350586	2339.280029
1371.050049	55.080002
28.900002	23.49
728.450012	51.029999
192.100006	4.86
13944.25	986.580017
0.85	15.39
15871.2002	3249.719971
20.400002	7.29
30.6	28.35
1270.75	113.400002
11.05	21.870001
23.800001	8.91
28.050001	26.73
75855.70313	21980.16016
70844.95313	58489.28906
95113.30469	40724.37109
11718.9502	2342.52002
3274.200195	822.960022
38588.30078	10184.94043
1510.450073	193.589996
93567.15625	43552.08203
16546.95117	3877.469971
3082.950195	486
12.75	0.81
5203.700195	261.630005
742.900024	39.689999
100.300003	38.07
865.300049	73.709999
159.800003	31.59
63245.10156	20160.08984
91148.05469	37566.17969
110498.3047	16738.65039
334.900024	16.200001
50056.5	17410.94922
79.900002	31.59
44.200001	13.77
7.65	10.53
65.450005	53.459999
56.100002	5.67
16.15	3.24
31.450001	24.299999
72948.70313	20198.9707
16.15	12.96
0.85	19.440001
187	8.1
4534.75	503.01001
159.800003	5.67
12263.80078	1919.699951
23.800001	13.77
4475.25	1318.680054
5415.350098	707.130005
40.800003	38.07
46.75	31.59
21.25	28.35
301.75	5.67
72646.10156	27017.55078
41987.45313	13991.12988
14841.85059	4174.740234
3.4	28.35
351.050018	15.39
22.950001	1.62
119	58.32
113.900002	11.34
43.350002	12.96
62594	25506.90039
15608.55078	1079.72998
6.8	23.49
741.200012	65.610001
26.35	16.200001
35.700001	41.310001
36867.05078	7949.339844
150537.5469	76777.46875
26.35	1.62
11.900001	22.68
31.450001	2.43
31634.45117	10497.59961
68585.64844	27434.69922
76.5	27.540001
2780.350098	209.789993
36.549999	29.16
26612.65039	8256.330078
515.950012	26.73
8858.700195	1184.219971
37527.5	10807.83008
3356.650146	185.490005
52.700001	12.15
53115.65234	12132.17969
32.299999	25.110001
15.3	28.35
19.550001	23.49
161.5	5.67
833	2127.060059
11.900001	15.39
21930.85156	5906.52002
170	15.39
23092.80078	6023.160156
388.450012	48.599998
54712.80078	30681.99023
286.450012	19.440001
35601.40234	12440.79004
10496.65039	1928.609985
49753.05078	15469.37988
31475.5	7712.819824
15.3	9.72
80096.35156	42405.92969
20.400002	5.67
2.55	5.67
804.100037	37.259998
18.700001	31.59
1297.099976	76.139999
1144.950073	151.470001
10.200001	4.05
5.1	25.110001
80710.89844	17706.59961
41296.40234	18970.19922
58706.95313	28177.4707
75157.85156	19808.55078
1646.450073	211.410004
44.200001	10.53
198.900009	7.29
33.150002	31.59
33.150002	9.72
79537.05469	21691.80078
17.85	36.450001
44.200001	1.62
15.3	18.629999
21.25	21.059999
32.299999	34.02
359.550018	34.830002
367.200012	7.29
330.650024	33.209999
217.600006	18.629999
70098.64844	30447.08984
26255.65039	4715.010254
20451	6101.72998
19.550001	32.400002
11.05	12.96
825.350037	21.059999
4273.800293	400.950012
25.5	43.740002
39.100002	40.5
73.950005	13.77
19308.59961	5801.220215
16341.25	3839.399902
6538.200195	595.349976
1.7	26.73
5.95	18.629999
243.100006	25.92
23.800001	14.58
17	17.01
12.75	8.91
39.950001	25.92
39.950001	29.969999
49.300003	25.92
41932.20313	12950.28027
1459.450073	100.440002
20.400002	12.96
7.65	20.25
1.7	33.209999
18.700001	31.59
19.550001	7.29
1717.850098	153.899994
79288	27535.94922
24.650002	2.43
61334.30078	20926.34961
18.700001	29.16
16.15	31.59
634.950012	19.440001
1.7	5.67
11.05	4.86
5466.350098	920.159973
1398.25	19.440001
28.050001	20.25
380.800018	15.39
504.900024	33.209999
159.800003	23.49
578.850037	25.110001
21.25	11.34
11712.15039	2185.380127
3555.550049	106.919998
54710.25	11830.04981
33.150002	2.43
4510.950195	568.619995
13673.9502	3090.149902
625.600037	26.73
38309.5	6255.629883
714.850037	67.230003
15162.30078	4714.200195
10678.55078	2022.569946
9479.200195	1844.369995
273.700012	34.02
6.8	56.700001
27.200001	20.25
7.65	13.77
51.850002	8.91
127135.3516	71416.07813
9308.350586	2509.380127
19.550001	14.58
79343.25	42961.58984
121.550003	29.16
395.25	4.05
31380.30078	5881.410156
6.8	1.62
19.550001	30.780001
43187.65234	11880.27051
2285.650146	405
11.05	1.62
0.85	14.58
48.450001	17.82
9501.299805	1957.77002
2469.25	200.070007
32753.90039	5279.580078
1028.5	281.880005
8.5	28.35
12717.7002	4291.379883
3.4	8.91
8078.400391	1766.609985
16.15	3.24
97504.35156	35644.05078
9507.25	559.710022
294.950012	8.91
16416.05078	4319.72998
13259.15039	2607.389893
81429.14844	26247.24023
4.25	4.05
173.400009	8.91
29.75	21.059999
49.300003	21.870001
7035.450195	2378.969971
4322.25	1255.5
9901.650391	1270.890015
851.700012	34.830002
7.65	10.53
12520.5	3220.560059
2.55	8.91
10099.7002	1956.959961
14.450001	24.299999
1188.300049	213.839996
23.800001	11.34
0.85	16.200001
32.299999	4.05
15.3	4.86
1123.700073	13.77
11601.65039	1199.609985
10.200001	16.200001
144749.0469	61501.67969
300.050018	32.400002
18.700001	17.01
25.5	10.53
2623.950195	686.880005
200.600006	28.35
560.150024	19.440001
865.300049	34.02
17866.15039	1670.219971
49.300003	19.440001
21.25	24.299999
8.5	16.200001
4109.75	869.940002
150438.1094	46007.19141
96.050003	0.81
31.450001	34.02
7.65	2.43
28.050001	6.48
69744.20313	26657.09961
25.5	17.82
91720.10156	22638.68945
204	1.62
39.950001	17.01
7.65	8.91
134903.5	56947.85938
192.950012	1.62
344.25	22.68
765	37.259998
6488.050293	736.289978
5.95	13.77
0.85	8.1
34.850002	34.830002
3.4	12.96
17	21.870001
4.25	21.870001
68828.75	38455.55859
91285.75	39451.85938
11347.5	1909.170044
176.800003	11.34
19.550001	12.15
5572.600098	867.51001
53.550003	4.05
168934.9531	58989.87109
14.450001	21.870001
53283.95313	17287.83008
1670.25	375.839996
221	17.01
53.550003	26.73
42.5	29.16
77851.5	21763.08008
1691.5	301.320007
19158.15039	4339.97998
51583.10156	13136.58008
0.85	13.77
112.200005	21.059999
18405.05078	4098.600098
46.75	28.35
2007.700073	575.909973
3416.150146	526.5
42.5	35.639999
17.85	24.299999
626.450012	106.919998
58.650002	35.639999
178806	82176.11719
13.6	1.62
10.200001	25.92
10.200001	35.639999
110295.1563	19674.90039
12446.55078	4727.970215
16.15	28.35
5.1	12.15
22.950001	38.07
79.900002	12.96
2680.900146	118.260002
0.85	30.780001
37.400002	4.86
88884.5	51092.37109
9.35	1.62
5.95	0.81
15.3	8.91
4663.950195	1787.670044
12898.75	2301.209961
427.550018	4.86
5.95	24.299999
396.950012	33.209999
16.15	4.05
16.15	7.29
24035.45117	8198.009766
34	14.58
137450.1094	51953.39844
485.350006	34.02
35.700001	31.59
1.7	13.77
1915.900024	57.509998
57646.15234	18784.71094
14.450001	12.15
8.5	23.49
5527.550293	1585.97998
611.150024	24.299999
13821.85059	2652.75
66877.14844	23326.38086
709.75	95.580002
49224.35156	17678.25
323	8.91
10.200001	6.48
448.800018	31.59
44.200001	43.740002
23.800001	14.58
79066.14844	31803.83984
7536.950195	5363.819824
6494	1001.970032
24368.65039	5508
519.350037	51.84
1308.150024	29.16
62745.30078	15209.37012
39.100002	5.67
125817.8516	52866.26953
67667.64844	23711.93945
43321.10156	8534.160156
1790.100098	181.440002
7157.850098	544.320007
10.200001	9.72
25.5	15.39
27579.10156	8146.169922
29466.95117	6512.399902
10.200001	7.29
87014.5	41429.07031
24117.05078	5715.359863
3700.050049	658.530029
398.650024	31.59
333.200012	11.34
22.950001	13.77
35.700001	18.629999
31.450001	7.29
388.450012	42.93
10.200001	16.200001
9907.600586	3144.419922
6919	1761.75
449.650024	42.93
6.8	11.34
1972	630.179993
64576.20313	16817.2207
9.35	17.82
249.050003	22.68
3170.5	471.420013
17.85	4.05
77129.85156	30123.90039
1186.599976	347.48999
215.050003	64.800003
56347.35156	14000.84961
214.200012	12.15
7.65	15.39
56.100002	42.93
40992.94922	12021.20996
145.350006	16.200001
78538.30469	27873.7207
95.200005	59.939999
45005.80078	10037.52051
0.85	24.299999
15.3	17.82
5.95	8.91
12166.90039	4194.990234
1.7	17.01
29.75	3.24
756.5	80.190002
83.300003	4.05
6908.800293	1158.300049
2435.25	208.979996
6279.800293	1820.880005
58640.65234	18545.75977
121172.6016	45236.87891
43.350002	14.58
1756.100098	199.259995
22.1	2.43
32594.10156	15127.55957
36430.15234	16413.0293
45.050003	37.259998
24.650002	12.96
28631.40039	11032.2002
20703.45117	3990.060059
7364.400391	1378.619995
44860.45313	6997.589844
5944.050293	1556.01001
38322.25	9339.299805
6856.100098	993.869995
24202.05078	9310.139648
99744.95313	59910.03125
591.600037	29.969999
2.55	28.35
7147.650391	332.100006
1756.950073	110.970001
1585.25	281.070007
45.050003	21.870001
50.150002	16.200001
36.549999	6.48
74943.64844	30610.71094
27.200001	6.48
23.800001	0.81
44.200001	4.05
33.150002	30.780001
17	47.790001
51.850002	27.540001
119.850006	21.870001
2943.550049	575.099976
7464.700195	575.909973
5157.800293	634.22998
9.35	20.25
88783.35156	32601.68945
69762.89844	16788.06055
57204.15234	12704.04004
970.700012	47.790001
89165	29709.17969
94.350006	10.53
8548.450195	1832.219971
23.800001	16.200001
1.7	4.05
16008.90039	4940.189941
11.05	30.780001
30.6	42.93
102.850006	25.92
51	25.110001
31059	5006.609863
154650.7031	43185.96094
15151.25	1489.589966
63106.55078	30592.08008
45437.60156	17619.11914
519.350037	17.01
152029.2969	66394.89063
14844.40039	3564.810059
26367	10389.87012
36.549999	25.92
110.5	10.53
5.1	26.73
258.399994	66.419998
16.15	22.68
45689.20313	11716.65039
51.850002	24.299999
13937.4502	3144.419922
587.350037	60.75
1538.5	90.720001
16.15	17.82
59.5	12.15
22.1	4.05
733.550049	78.57
76756.70313	25382.9707
40777.05078	8382.69043
209.950012	8.1
65214.55078	29270.9707
38131	5841.720215
22.950001	29.969999
34.850002	6.48
25.5	10.53
20577.65039	7394.490234
7134.050293	856.97998
26.35	8.1
165606.3594	77871.78125
34.850002	37.259998
4860.300293	1160.72998
46.75	7.29
15369.7002	3129.030029
18.700001	11.34
36124.15234	11583
20606.55078	4838.939941
18.700001	2.43
39.950001	30.780001
50.150002	11.34
7.65	5.67
18943.95117	7473.060059
45.900002	9.72
9015.100586	974.429993
95473.70313	25900.56055
25.5	30.780001
5.1	0.81
35.700001	6.48
11.05	17.01
3398.300049	584.820007
11.900001	8.1
103105.8516	32467.23047
17.85	16.200001
83.300003	39.689999
24.650002	27.540001
5963.600098	733.049988
1174.700073	45.360001
7.65	25.92
102686.8047	48386.16016
65583.45313	13068.54004
96.900002	13.77
1479.850098	357.209991
97557.90625	40596.39063
5280.200195	1044.089966
255	78.57
14.450001	18.629999
286.450012	24.299999
20531.75	4846.22998
11.05	14.58
31.450001	51.84
38.25	9.72
181.050003	10.53
109.650002	2.43
45.900002	15.39
88.400002	4.05
6744.75	772.73999
27591.85156	5925.959961
181.050003	27.540001
0.85	11.34
38.25	25.110001
115.600006	4.05
12.75	20.25
65.450005	20.25
93.5	20.25
10.200001	21.870001
83681.65625	47071.53125
40993.80078	12005.00977
15.3	23.49
130.050003	17.01
24.650002	43.740002
28.050001	19.440001
1291.150024	98.82
2150.5	242.190002
113447.8047	8912.429688
1984.75	67.230003
70840.70313	9156.240234
5.1	0.81
32936.65234	6784.560059
236.300003	14.58
139.400009	16.200001
51833	11289.78027
2923.150146	659.340027
54584.45313	35537.12891
7797.900391	1180.97998
1135.599976	49.41
35.700001	46.170002
147.050003	35.639999
33.150002	9.72
54.400002	33.209999
3754.450195	392.850006
32.299999	8.91
32.299999	5.67
29749.15039	1965.060059
1752.700073	106.919998
844.900024	145.800003
8.5	29.969999
4.25	16.200001
37564.05078	16628.49023
11.05	34.02
18.700001	4.86
31342.90039	10990.08008
5311.650391	511.920013
16.15	21.870001
362.950012	18.629999
10.200001	17.01
62.050003	6.48
17174.25	2701.350098
18.700001	11.34
19.550001	23.49
5.1	2.43
4720.050293	622.890015
215.050003	16.200001
17608.59961	4489.02002
58.650002	0.81
5.95	17.01
36.549999	12.15
42604.55078	11446.11035
9.35	18.629999
7.65	12.96
398.650024	21.059999
11.05	5.67
17926.5	5213.160156
29792.5	8760.959961
40597.69922	8620.020508
2.55	55.889999
821.100037	38.07
29.75	10.53
27.200001	48.599998
44.200001	5.67
11.05	30.780001
51.850002	8.91
29.75	26.73
50843.60156	16178.12988
36.549999	47.790001
41.650002	21.870001
25.5	16.200001
12.75	14.58
1503.650024	45.360001
442.850006	31.59
17.85	6.48
37115.25	2344.949951
82.450005	2.43
797.300049	41.310001
16.15	37.259998
17.85	5.67
183.600006	26.73
27.200001	12.96
35.700001	45.360001
9576.950195	1406.969971
69275.85156	29014.19922
34	41.310001
39016.69922	12887.09961
293.25	7.29
3206.200195	306.98999
10717.65039	2923.290039
31.450001	22.68
323.850006	17.01
12600.40039	2586.330078
4.25	24.299999
73173.10156	18716.66992
26.35	21.059999
583.100037	26.73
17.85	23.49
121.550003	15.39
12.75	29.16
39.950001	20.25
13.6	4.86
70780.35156	3517.02002
96458	38011.67969
24.650002	19.440001
1056.550049	22.68
188411	73685.70313
7.65	18.629999
11.900001	6.48
52127.10156	19051.19922
14.450001	15.39
13.6	4.05
45.050003	18.629999
28078.90039	10371.24023
1755.25	158.759995
20.400002	4.86
7403.5	2328.75
57936	17086.14063
17	21.059999
117712.25	54694.44141
14294.4502	2983.22998
5861.600098	528.119995
8311.299805	1289.52002
27.200001	21.059999
8.5	35.639999
252.450012	16.200001
696.150024	46.98
56.100002	0.81
3803.75	730.619995
116457.6563	59895.44922
1632	89.910004
300.899994	18.629999
25.5	0.81
9.35	18.629999
44517.05078	14028.38965
1.7	10.53
25.5	24.299999
712.300049	352.350006
37.400002	45.360001
862.75	73.709999
489.600006	161.190002
2555.949951	373.410004
19310.30078	4381.290039
5.95	11.34
250.75	15.39
1451.800049	159.570007
11.900001	17.01
36562.75	12974.58008
187.850006	1.62
162927.1563	89394.03125
21102.10156	8658.900391
774.350037	123.93
34	24.299999
9983.25	1834.650024
0.85	1.62
31.450001	16.200001
36.549999	30.780001
406.300018	119.07
984.300049	102.870003
77072.05469	24990.11914
22.1	13.77
39.100002	11.34
24354.20117	4935.330078
4382.600098	1061.910034
22.950001	27.540001
37.400002	12.96
36924	6958.709961
80.75	32.400002
458.150024	31.59
37.400002	20.25
51.850002	13.77
41.650002	27.540001
38.25	20.25
35.700001	31.59
9403.549805	2679.47998
5.95	15.39
214.200012	11.34
10.200001	13.77
109.650002	10.53
133177.1563	72332.1875
48848.65234	15979.67969
465.800018	19.440001
187	11.34
11853.25	6248.339844
21278.90039	2907.899902
9830.25	3109.590088
52825.80078	14282.73047
10.200001	12.15
20.400002	17.82
2.55	7.29
1380.400024	243.809998
16.15	4.05
32.299999	41.310001
218.450012	38.880001
1318.350098	51.029999
9.35	13.77
1216.349976	81.809998
13126.55078	3529.97998
1.7	19.440001
35747.60156	19110.33008
65.450005	46.98
86639.65625	33709.76953
9.35	19.440001
58430.70313	11711.79004
75.650002	9.72
2139.449951	225.180008
6.8	14.58
9.35	2.43
29.75	22.68
75896.5	24013.25977
582.25	13.77
1502.800049	33.209999
612	23.49
28.900002	16.200001
17	20.25
11.05	23.49
72.25	42.93
132.600006	0.81
118432.2031	60323.94141
28554.90039	12883.86035
8.5	4.05
39433.19922	14067.27051
13.6	20.25
19.550001	45.360001
167.450012	12.15
31036.90039	10696.86035
34	9.72
23200.75	2900.610107
17270.30078	3722.76001
34.850002	18.629999
46427.85156	16223.49023
1974.550049	632.609985
12.75	25.92
20704.30078	3729.23999
5.1	12.96
172708.1094	82521.17969
22.950001	12.15
90.100006	4.05
5.95	5.67
30.6	18.629999
16.15	1.62
423.300018	31.59
18.700001	43.740002
90.950005	26.73
32.299999	13.77
2688.550049	422.820007
1.7	6.48
74454.05469	21071.33984
24.650002	3.24
56451.05078	32863.32031
215.050003	7.29
25.5	2.43
19.550001	9.72
991.100037	99.629997
61.200001	17.01
11.900001	5.67
44.200001	11.34
45344.95313	15449.94043
68049.30469	22552.01953
303.450012	12.96
40622.35156	18966.96094
88736.60156	20544.0293
94713.80469	15863.84961
1525.75	251.100006
55069.80078	16945.19922
14.450001	13.77
2724.25	260.01001
16.15	16.200001
18.700001	15.39
13854.15039	1276.560059
1072.700073	66.419998
28.900002	3.24
42.5	20.25
16.15	15.39
11.05	21.870001
70.550003	22.68
126.650002	44.549999
542.299988	34.830002
382.5	33.209999
44.200001	14.58
38.25	2.43
23267.05078	8044.919922
124.100006	40.5
20252.95117	2629.26001
476.850006	6.48
34414.80078	8526.05957
126.650002	17.01
21.25	4.86
27.200001	20.25
54.400002	10.53
10372.54981	2191.860107
48.450001	23.49
142436.2031	55648.62109
39988.25	8726.94043
10.200001	23.49
1727.200073	296.459991
30.6	8.1
37.400002	11.34
83581.35156	24329.16016
1280.950073	93.959999
7.65	20.25
17	24.299999
14782.35059	4808.970215
22340.55078	5740.470215
2253.350098	92.340004
57.800003	33.209999
30.6	16.200001
50.150002	1.62
20610.80078	6780.510254
12.75	8.91
8.5	7.29
15.3	9.72
38.25	7.29
96124.80469	39096.26953
9838.75	965.52002
431.800018	31.59
11.05	14.58
62.900002	133.649994
5.95	9.72
31603.85156	12921.12012
22.950001	21.870001
1.7	7.29
49532.90234	16633.34961
77948.39844	27480.06055
58635.55078	15599.79004
89032.40625	24585.92969
25454.10156	9199.169922
4440.399902	1114.560059
3310.75	1245.780029
415.650024	21.059999
9860	3755.969971
2.55	11.34
526.150024	27.540001
9316.850586	1624.859985
12.75	24.299999
26.35	25.110001
54.400002	4.86
102102.8516	24826.5
24628.75	4840.560059
1503.650024	267.299988
20.400002	7.29
35137.30078	7747.649902
543.150024	3.24
106.25	14.58
20.400002	19.440001
28.050001	34.830002
11157.9502	3301.560059
24166.35156	6141.419922
36625.65234	12256.11035
578	108.540001
35782.44922	7213.859863
10.200001	14.58
17.85	1.62
44.200001	22.68
16.15	28.35
18382.95117	3338.01001
34	34.02
6.8	13.77
11.05	29.969999
5.1	19.440001
549.100037	24.299999
42143	21942.90039
18.700001	15.39
1623.5	228.419998
9.35	6.48
65740.70313	17559.17969
59.5	12.15
9.35	8.91
759.900024	46.98
104924	49129.73828
17	31.59
16.15	17.82
45.900002	37.259998
123731.1016	31726.08008
25.5	10.53
43.350002	77.760002
4.25	4.86
20.400002	7.29
53657.10156	10476.54004
18.700001	3.24
251.600006	12.96
22.1	28.35
2.55	25.110001
10914	2395.169922
15.3	42.119999
9.35	42.119999
22771.5	3319.380127
22.1	31.59
13107.85059	4403.160156
1299.650024	54.27
123.25	41.310001
12661.60059	2114.100098
72.25	22.68
47.600002	22.68
2490.5	386.369995
50.150002	23.49
476	37.259998
1171.300049	19.440001
30133.35156	6724.620117
33505.30078	22114.61914
17	13.77
35.700001	12.15
74550.95313	52674.30078
5780.850098	928.26001
1.7	4.86
4201.550293	1368.089966
9760.549805	1565.72998
23.800001	11.34
22.950001	17.82
9.35	35.639999
2783.75	332.100006
13.6	13.77
160.650009	10.53
178268.8125	91152.53906
30.6	20.25
4.25	16.200001
140.25	3.24
3349	1880.01001
4856.899902	1675.079956
45424.85156	15539.84961
9.35	0.81
6.8	8.1
273.700012	28.35
26408.65039	4476.870117
192.100006	19.440001
12.75	12.15
164.900009	32.400002
1461.150024	134.460007
71448.45313	21082.67969
29.75	14.58
23391.15039	5867.640137
51	13.77
30989.30078	14847.29981
52432.25	14386.41016
16515.5	3766.5
35574.19922	11920.77051
29126.95117	6197.310059
176.800003	27.540001
34419.90234	12893.58008
24.650002	9.72
4.25	29.16
2200.650146	209.789993
87578.90625	18104.31055
12126.9502	1815.209961
16197.60059	2780.72998
23956.40039	4891.589844
15.3	18.629999
132.600006	25.92
6071.550293	2074.409912
4448.899902	582.390015
3.4	20.25
1620.950073	136.889999
751.400024	62.369999
3723.850098	453.600006
9.35	7.29
105092.3047	39541.76953
9548.049805	2827.709961
9742.700195	1871.910034
85	8.1
28.900002	2.43
9932.25	2901.419922
55.25	5.67
49737.75	16877.16016
14716.90039	2294.72998
44.200001	16.200001
22.950001	19.440001
51	26.73
38.25	42.93
28.900002	25.92
26849.80078	3588.300049
1830.050049	119.07
8212.700195	2093.040039
20.400002	17.82
53525.35156	30784.05078
30.6	4.86
1507.050049	20.25
664.700012	164.430008
28.900002	29.16
121.550003	1.62
1.7	7.29
2643.5	200.070007
4306.950195	571.859985
419.900024	32.400002
97.75	34.02
47611.90234	17839.43945
16.15	43.740002
32.299999	9.72
2310.300049	355.589996
11.05	4.05
101.150002	29.16
71413.60156	11740.9502
30033.05078	12253.67969
282.200012	30.780001
10.200001	4.86
24101.75	6504.299805
659.600037	40.5
63675.20313	13766.75977
5137.399902	1816.02002
1450.950073	14.58
33308.94922	6666.299805
31625.10156	7907.220215
954.550049	89.099998
7253.050293	1528.469971
249.900009	2.43
462.400024	24.299999
29822.25	10825.65039
11573.60059	3621.51001
102	38.880001
392.700012	21.870001
67.150002	0.81
21706.45117	4256.549805
8486.400391	606.690002
42152.35156	11919.15039
41.650002	4.86
498.950012	84.239998
23.800001	9.72
27627.55078	9548.280273
15.3	9.72
18224.84961	4175.549805
34.850002	8.1
14977	2206.439941
8.5	8.1
13.6	14.58
304.300018	14.58
498.100006	14.58
14704.15039	5820.660156
1925.25	130.410004
14968.5	3308.850098
30.6	14.58
4.25	20.25
17	29.969999
59621.55078	24924.50977
113.050003	10.53
37.400002	25.92
3321.800049	908.820007
29.75	21.870001
1453.5	125.550003
38879	13462.2002
3521.550049	814.049988
14296.15039	3943.080078
45.900002	19.440001
62920.40234	34631.55078
11.05	12.96
52.700001	11.34
59772	21138.57031
30197.10156	6147.899902
30.6	1.62
24.650002	26.73
34	34.830002
44.200001	17.82
11270.15039	1373.76001
57572.20313	29036.88086
37133.10156	10281.33008
374	281.880005
41.650002	38.07
10897.85059	1222.290039
8.5	13.77
12.75	8.1
167.450012	9.72
11.05	38.07
15169.10059	1766.609985
8.5	2.43
199.75	24.299999
21.25	19.440001
54.400002	9.72
26.35	30.780001
40.800003	3.24
89394.5	28104.57031
5.95	1.62
26.35	1.62
5164.600098	659.340027
284.75	25.110001
13.6	45.360001
65983.80469	23208.92969
14576.65039	3564
5103.399902	1283.040039
32912.85156	12934.88965
16.15	17.82
61972.65234	10003.5
39.950001	35.639999
149252.3594	56599.55859
28.900002	12.96
375.700012	21.059999
59674.25	9097.110352
935.850037	125.550003
0.85	11.34
18.700001	47.790001
56.100002	8.91
36.549999	16.200001
46482.25	12860.37012
2901.900146	277.829987
62298.20313	25667.2793
487.900024	22.68
319.600006	53.459999
21.25	6.48
16.15	29.969999
18.700001	3.24
2470.100098	500.579987
15534.60059	3069.090088
15.3	23.49
47111.25	19103.04102
45191.10156	13000.5
70.550003	2.43
14.450001	3.24
7161.25	942.030029
15380.75	2374.110107
4693.700195	1389.150024
30.6	4.86
9.35	4.86
33782.40234	8443.44043
25.5	29.969999
12257.85059	4018.409912
105246.1563	28839.24023
2.55	4.05
78.200005	14.58
25289.20117	5753.430176
101661.7031	43596.62891
68153.85156	13201.37988
18.700001	21.059999
5.95	12.15
10259.5	3483.810059
48219.65234	19612.5293
54247	24822.44922
4.25	3.24
192.100006	4.05
13521.80078	2630.880127
68206.55469	26869.32031
61979.45313	15232.86035
11468.2002	3641.76001
7556.5	2029.859985
31222.20117	11742.57031
177.650009	23.49
30624.65039	8238.509766
37445.05078	11206.34961
29423.60156	6330.149902
51788.80078	23326.38086
60606.70313	24079.67969
33081.15234	16420.32031
51290.70313	10691.19043
22465.5	583.200012
643.450012	0.81
44409.10156	17777.07031
47.600002	55.080002
34.850002	31.59
6.8	16.200001
20.400002	45.360001
39262.35156	8504.19043
45.050003	11.34
64383.25	24047.2793
17	12.96
10.200001	17.01
7759.650391	1005.210022
82923.45313	18229.85938
10595.25	2929.77002
28.900002	32.400002
36.549999	29.16
9.35	4.05
41400.94922	11149.65039
8849.350586	1163.160034
30.6	0.81
29.75	27.540001
121036.6016	74949.29688
1374.450073	15.39
5161.200195	588.059998
18.700001	46.98
34	0.81
2428.449951	404.190002
15382.4502	3303.179932
7281.950195	1721.25
26.35	14.58
994.5	208.979996
88530.90625	18497.16016
32611.10156	6773.220215
76327.45313	18627.57031
33407.55078	8081.370117
57.800003	12.15
2.55	25.110001
17.85	33.209999
37.400002	16.200001
1451.800049	61.560001
472.600006	11.34
774.350037	62.369999
5623.600098	673.109985
67029.30469	28244.69922
21211.75	6433.830078
125.800003	3.24
1391.450073	98.010002
139398.2969	24764.13086
1.7	19.440001
4032.400146	519.210022
1417.800049	93.959999
19.550001	23.49
73.099998	51.84
141305.7031	53069.58203
2.55	1.62
31.450001	28.35
1317.5	42.119999
17	0.81
13.6	13.77
17.85	22.68
190.400009	12.15
28.050001	59.130001
45.050003	46.98
31.450001	41.310001
21.25	22.68
34.850002	25.92
18.700001	4.05
205669.4063	8176.140137
12662.4502	1530.089966
561.850037	43.740002
181.050003	19.440001
80619.10156	18732.06055
116.450005	5.67
33982.15234	8435.339844
25524.65039	6723.810059
589.049988	45.360001
37451.85156	9072
